item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/success/value-calculator-hr-form-1.html,1,1,1,0,1.77,0,0,0,51,0,106,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,0,0.17,0,0,0,51,0,10,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,32,36,89,6,1.63,0,0,0,48,13,3530,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,14,15,26,4,0.79,0,0,0,48,6,710,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,13,13,40,0,3.19,0,0,0,48,3,2485,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,9,20,0,1.95,0,0,0,48,1,1053,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,9,18,1,5.39,0,4,44.44,48,1,2911,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,7,18,0,3.11,0,0,0,48,0,1308,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,7,0,0.56,0,3,75,48,0,135,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,3,0,4.19,0,1,50,48,0,503,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,2,0,1.1,0,1,100,48,0,66,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,0.7,0,1,100,48,0,42,Not In List,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,15,26,9,0.9,0,0,0,21,13,810,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,6,8,0,1.56,0,0,0,21,5,561,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,6,1,0.55,0,0,0,21,1,99,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,1,2.23,0,0,0,21,2,402,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.32,0,0,0,21,0,19,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,21,7,0,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Thu. 22 Mar. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Thu. 22 Mar. 2018,day
www.servicenow.com/now-platform.html,0,0,0,0,INF,0,0,INF,21,1,0,::unspecified::,Thu. 22 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Thu. 22 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Thu. 22 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Thu. 22 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Thu. 22 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Thu. 22 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,3,0,0.55,0,1,100,1,0,33,ACCT0009231,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.15,0,0,0,1,0,9,ACCT0009231,Thu. 22 Mar. 2018,day
www.servicenow.com/products/discovery.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0009231,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,23,23,52,3,1.26,0,0,0,37,7,1738,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,9,21,3,1.1,0,0,0,37,4,592,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,8,12,0,0.75,0,0,0,37,1,360,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,8,8,2,0.32,0,0,0,37,3,155,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,6,1,5.03,0,1,25,37,2,1207,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,1.77,0,0,0,37,0,106,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,2,0,0.13,0,0,0,37,0,8,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success.do,1,1,1,1,0,0,0,0,37,1,0,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,37,8,0,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,37,2,0,ISP Visitor,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,31,34,99,11,2.28,0,0,0,42,20,4649,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,9,11,22,1,0.68,0,0,0,42,5,447,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,9,10,2,0.14,0,0,0,42,2,76,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,13,0,1.26,0,0,0,42,0,379,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,12,1,6.83,0,3,75,42,1,1638,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,5,0,1.02,0,0,0,42,0,246,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,4.05,0,1,100,42,0,243,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.02,0,1,100,42,0,1,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,1,0,0,0,0,0,42,0,0,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,42,11,0,Not In List,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,12,25,8,2.33,0,0,0,18,12,1674,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,4,4,3,0.02,0,0,0,18,4,4,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,6,1,0.41,0,0,0,18,1,49,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,4,0,1.17,0,0,0,18,1,70,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,18,2,0,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/lpdem/demonow-all.html,0,0,0,0,INF,0,0,INF,18,1,0,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/products/shared-services-applications/hr-service-management.html,0,0,0,0,INF,0,0,INF,18,1,0,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/products/employee-onboarding.html,0,0,0,0,INF,0,0,INF,18,1,0,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/lpwhp/unleash-the-business-value-of-itsm.html,0,0,0,0,INF,0,0,INF,18,1,0,::unspecified::,Fri. 23 Mar. 2018,day
www.servicenow.com/products/governance-risk-and-compliance.html,0,0,0,0,INF,0,0,INF,18,1,0,::unspecified::,Fri. 23 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Fri. 23 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Fri. 23 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri. 23 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Fri. 23 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0047511,Fri. 23 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Fri. 23 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,6,10,4,0.32,0,0,0,8,5,114,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,4,0,0.93,0,0,0,8,0,111,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,3,0,2.53,0,0,0,8,0,152,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,1,0,0,0,0,8,1,0,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.05,0,0,0,8,0,3,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/lpdem/demonow.html,0,0,0,0,INF,0,0,INF,8,1,0,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/solutions/prevent-service-outages.html,0,0,0,0,INF,0,0,INF,8,1,0,ISP Visitor,Sat. 24 Mar. 2018,day
www.servicenow.com/success.html,1,1,2,0,0.45,0,0,0,2,1,27,Not In List,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.45,0,0,0,2,0,27,Not In List,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0.4,0,0,0,2,1,24,Not In List,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,5,4,0.46,0,0,0,7,5,139,::unspecified::,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Sat. 24 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Sat. 24 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,13,14,3,0.18,0,0,0,18,7,137,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,5,0,0.39,0,0,0,18,0,71,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,1,0.09,0,0,0,18,1,11,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,2,2,2,1,0.06,0,0,0,18,1,7,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,0,0.21,0,0,0,18,0,25,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,2,0,2.47,0,1,100,18,0,148,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0.48,0,0,0,18,0,29,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,18,3,0,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,18,2,0,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/products/shared-services-applications/hr-service-management.html,0,0,0,0,INF,0,0,INF,18,1,0,ISP Visitor,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,12,0,2.48,0,0,0,3,0,149,Not In List,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,6,0,1.15,0,0,0,3,1,69,Not In List,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,3,1,0,Not In List,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0.23,0,0,0,3,0,14,Not In List,Sun. 25 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,3,1,0,Not In List,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,5,3,0.04,0,0,0,6,4,13,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/solutions/role/application-developer.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/lpayr/forrester-study-tei-of-servicenow-security-ops.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/solutions/role/marketing.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/services/training-and-certification/system-administration.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/contact-us.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
www.servicenow.com/solutions/develop-new-cloud-business-apps.html,0,0,0,0,INF,0,0,INF,6,1,0,::unspecified::,Sun. 25 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun. 25 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,2,5,0,4.93,0,0,0,1,1,592,ACCT0065581,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0.03,0,0,0,1,0,2,ACCT0065581,Sun. 25 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Sun. 25 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,0,0.02,0,0,0,1,0,1,ACCT0047511,Sun. 25 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Sun. 25 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,27,33,64,6,2.22,0,0,0,35,12,4405,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,9,16,2,0.41,0,0,0,35,4,224,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,7,8,0,3.78,0,1,14.29,35,0,1586,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,5,8,0,1.96,0,0,0,35,0,589,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,4,15,0,2.35,0,0,0,35,0,564,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,2,0,0.4,0,0,0,35,0,48,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,0.97,0,1,100,35,0,58,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form-1.html,1,1,1,0,0,0,0,0,35,0,0,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,35,4,0,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,35,3,0,ISP Visitor,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,22,26,59,6,1.69,0,0,0,39,21,2632,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,15,16,46,1,2.54,0,0,0,39,5,2439,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,14,0,0.66,0,0,0,39,1,276,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,5,5,8,0,3.6,0,0,0,39,1,1080,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,6,0,0.7,0,0,0,39,0,169,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,6,0,0.21,0,2,50,39,0,51,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,6,0,0.04,0,2,50,39,0,10,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success.html,1,1,1,0,0.62,0,0,0,39,1,37,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,39,8,0,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/products/shared-services-applications.html,0,0,0,0,INF,0,0,INF,39,1,0,Not In List,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,10,10,17,4,4.64,0,0,0,16,10,2783,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,3,9,0,1.7,0,0,0,16,3,306,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,2,0,0,0,0,16,2,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,1,0,0,0,0,16,1,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/success/%20value-calculator-it.html,1,1,1,1,0,0,0,0,16,1,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,16,5,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,16,2,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/products/customer-service-management.html,0,0,0,0,INF,0,0,INF,16,1,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/products/knowledge-management.html,0,0,0,0,INF,0,0,INF,16,1,0,::unspecified::,Mon. 26 Mar. 2018,day
www.servicenow.com/company/media/in-the-news.html,0,0,0,0,INF,0,0,INF,16,1,0,::unspecified::,Mon. 26 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Mon. 26 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0065581,Mon. 26 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Mon. 26 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Mon. 26 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Mon. 26 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Mon. 26 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,20,22,50,3,2.23,0,0,0,40,8,2944,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,10,31,0,1.04,0,0,0,40,1,624,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,7,28,0,4.4,0,0,0,40,1,1849,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,7,7,12,0,0.69,0,0,0,40,0,290,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,6,13,0,2.79,0,3,50,40,1,1004,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,10,0,0.99,0,0,0,40,1,298,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,0.63,0,1,100,40,0,38,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success.do,1,1,1,1,0,0,0,0,40,1,0,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,1,0,0,0,0,0,40,0,0,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/solutions/improve-it-service-delivery.html,0,0,0,0,INF,0,0,INF,40,2,0,ISP Visitor,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,37,39,128,3,3.34,0,0,0,58,16,7817,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,19,20,52,2,2.14,0,0,0,58,6,2566,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,13,38,2,5.54,0,0,0,58,7,4321,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,8,8,17,0,1.94,0,7,87.5,58,0,930,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,6,6,15,1,2.89,0,0,0,58,1,1042,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,14,0,0.74,0,0,0,58,1,265,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,12,0,4.72,0,5,125,58,0,1134,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,3,3,51,0,2.92,0,43,1433.33,58,0,526,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,3,0,4.63,0,1,100,58,0,278,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,2,0,2.62,0,1,100,58,0,157,Not In List,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,10,11,36,4,2.35,0,0,0,16,11,1548,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,7,1,4.86,0,0,0,16,3,874,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,10,0,3.97,0,0,0,16,1,238,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,4,0,0.47,0,0,0,16,2,28,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,14.68,0,0,0,16,1,881,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,16,4,0,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/solutions/hr-service-management.html,0,0,0,0,INF,0,0,INF,16,3,0,::unspecified::,Tue. 27 Mar. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,16,1,0,::unspecified::,Tue. 27 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,16,1,0,::unspecified::,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Tue. 27 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Tue. 27 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,22,23,47,8,2.36,0,0,0,45,12,3252,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,14,17,51,2,0.53,0,0,0,45,7,537,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,28,2,3.3,0,0,0,45,3,1386,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,7,32,3,4.49,0,0,0,45,5,1886,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,3,3,0,1.19,0,0,0,45,1,215,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,5,1,2.52,0,2,100,45,1,303,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,2,2,3,0,0.28,0,1,50,45,0,33,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,2,2,0,0.59,0,0,0,45,1,71,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,2,2,0,0.12,0,0,0,45,0,14,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale.html,1,1,1,1,0,0,0,0,45,1,0,ISP Visitor,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,35,38,120,8,1.26,0,0,0,54,21,2873,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,19,21,83,4,6.6,0,0,0,54,9,8321,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,11,1,0.17,0,0,0,54,1,90,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,8,27,0,3.17,0,0,0,54,2,1523,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,8,0,7.05,0,4,100,54,0,1693,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,4,6,0,1.27,0,0,0,54,0,306,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,4,0,35.02,0,2,200,54,0,2101,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success.html,1,1,3,0,0.47,0,0,0,54,1,28,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,4.7,0,1,100,54,0,282,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/,1,1,1,0,0.1,0,0,0,54,0,6,Not In List,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,22,23,43,11,2.26,0,0,0,31,23,3120,::unspecified::,Wed. 28 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,14,1,2.4,0,0,0,31,3,432,::unspecified::,Wed. 28 Mar. 2018,day
